repository,state,closed_at,title,label,is_bug,body
greenaddress/GreenBits,closed,2017-06-23 00:43:01,"Mnemonic, RBF, Fee and general updates",[],0,"- Fix summary dialog not showing for RBF when no 2FA is setup
- Fix fee rate calculations for segwit
- Add support for spending limits in fiat or BTC
- Allow retrying two factor codes up to 3 times
- Support mnemonic auto-completion from the world list (helps with typos)
- Mark incorrect mnemonic words directly while typing
- Force users to verify 4 random mnemonic words when signing up
- Don't show the scan button on login when no camera is present
- Force the user to verify their PIN after creating a new one
- Refactored transaction construction in preparation for moving to wally
- Cleanups, leak removal and general fixes all over the code base
"
greenaddress/GreenBits,closed,2017-06-23 00:20:49,Updates to mnemonic entry,[],0,"- Support auto-completion from the world list (helps with typos)
- Don't show the scan button when no camera is present
- Mark incorrect words directly while typing
- Force users to verify 4 random words when signing up
- Various cleanups for the mnemonic activity"
greenaddress/GreenBits,closed,2017-06-03 12:49:28,Phone authentication [bug] ,[],0,"I'm not exactly sure of the reason, but after I changed phones(from a non-android, Blackberry Passport to an LG G5), my phone authentication method isn't working. No number change, I even use the same SIM. 
The 2FA settings don't even show up(meaning the GUI objects don't show, it stays blank if I try to set up a new method of 2FA), and the GreenAddress client I am using says 'Internal error'. I guess this is a backup problem, because just a few days ago, the phone auth was working perfectly.  
I use GreenBits client 1.96. This issue occurred with the Chrome Extension and Cordova app as well, so it's probably a more serious issue. "
greenaddress/GreenBits,closed,2017-06-23 01:58:48,2FA modal disappears on wrong 2FA rather than allow user to enter correct one.,[],0,"2FA modal disappears on wrong 2FA rather than allow user to enter correct one.

This requires the user to repeat the transaction process including signing.

It should only allow retry a few times - as many retrials as the server says are left."
greenaddress/GreenBits,open,,2FA modal disappears on orientation change,[],0,"2FA modal disappears on orientation change, this requires the user to repress send and if he already asked for a 2FA code he will have to ask for a new one (which can confuse users if they receive multple and use the wrong one)

the modal should survive orientation changes"
greenaddress/GreenBits,open,,Needs restart after inactivity,[],0,"After a few hours of inactivity, Greenbits shows blank white as the main body of all three tabs.  The tabs themselves (at the top where you choose between them) are visible as usual. 

If I close the app (by pressing the Android square in the bottom right of the screen and swiping Greenbits off the screen and then reopening the app) I can log in again and it works. 

If instead I choose ""log out"" from within Greenbits then it crashes. After reopening the app it works fine. "
greenaddress/GreenBits,open,,Changing 2FA settings via PGP or mnemonic?,[],0,"GreenAddress in Chrome, nor GreenBits on Android, no longer accepts my OTP codes (generated by Authy); thus, I have no way of changing my 2FA settings (Google Auth is the only 2FA method turned on). Oddly, Google Authenticator and other OTP-generating apps I've tried do not consider the GreenAddress Google Authenticator QR code I recorded as valid, but for some reason Authy doesn't complain, but Authy doesn't generate valid OTPs.

Is there a way of changing my 2FA settings via PGP? My public PGP key is associated with my GreenAddress account.

Or is there another way that I can disable the Google Authenticator 2FA setting on my account? I know the mnemonics, PIN, and Google Authenticator code that GreenAddress generated when I first opened my account years ago."
greenaddress/GreenBits,open,,amount should be visible in tx details even for redeposits/send to self,[],0,when doing a redeposit or send to self the app shows only the fee in the amount spent. This is correct but in the details it would be good to know what it was sent and to clarify if the amount there is including fees or not.
greenaddress/GreenBits,closed,2017-08-15 10:20:19,update checkpoints and force build to use local nodes rather than att…,[],0,…empt SPV
greenaddress/GreenBits,closed,2017-05-14 23:23:08,Fee calculation and UI fixes,[],0,Corrects the vsize calculation for segwit client side constructed transactions using dummy witness data. Also includes a number of UI cleanups based on new user feedback.
greenaddress/GreenBits,closed,2017-05-11 14:29:26,Convert JSONMap values through Object.toString,[],0,"This makes the parsing more relaxed which means we can handle different types from the server identically, which in turn makes the client more robust to api type changes (including accidental ones).

This is currently required for CA/non-CA to work correctly (thanks to Jerzy for reporting)."
greenaddress/GreenBits,closed,2017-05-14 22:23:35,Minor fixes and minimum fee,[],0,"Hello,
- I found a couple of problems sending coins
- and added an absolute minimum fee for txs. Transactions are often not relayed on testnet due to low fee."
greenaddress/GreenBits,closed,2017-05-04 13:55:30,Fee estimates,[],0,"Updates to fee estimation for instant and non-instant txs, as well as better defaults when no rates are available."
greenaddress/GreenBits,closed,2017-05-03 13:20:47,remove PasswordEdit dependency since deprecated/available in android now,[],0,
greenaddress/GreenBits,closed,2017-05-03 11:44:22,Various Fixes,[],0,
greenaddress/GreenBits,closed,2017-04-28 14:17:00,Update tx construction to behave like the JS client,[],0,Plus some related clean up.
greenaddress/GreenBits,closed,2018-11-26 10:55:57,"RBF, when trying to rbf a tx that is already confirmed ",[],0,"![screenshot_1493217949](https://cloud.githubusercontent.com/assets/5269298/25440519/9bb968c4-2a97-11e7-9e47-89d7e3250ea5.png)

When trying to opt-in RBF a tx that has already been confirmed the user is presented with an internal error. The app should instead tell the user the transaction has already been confirmed."
greenaddress/GreenBits,closed,2017-06-23 01:59:12,RBF increase fee button doesn't show a summary before increasing,[],0,"In a wallet without 2FA enabled and with RBF enabled, when clicking on ""Increase fee"" the fee is increased without first a confirmation summary dialog"
